RaceID,OoA,horseID,jockeyID,mu_horse,mu_jockey,pf_horse,pf_jockey,pf_all
4,5,456,35,0.156695015109786,0.733194573320385,0.778764102876354,0.455091888618739,1.23385599149509
4,6,284,4,1.5020632925328,-0.623252583026139,1.2473745664076,-0.48045785923336,0.766916707174238
4,7,631,49,1.13025662156351,-0.525145007825733,0.175926070444141,0.233624373985353,0.409550444429494
4,8,21,53,0.316758894478951,0.48620744230413,-0.29940603460809,0.694182911255389,0.394776876647299
4,9,633,108,0.413263744308646,0.505692281576749,-0.354232960830856,0.670576841477755,0.316343880646899
4,10,630,61,1.06788154055891,-0.69447311344037,0.0813834752956373,0.187660464948833,0.26904394024447
4,11,458,20,-1.16484745734369,0.833115837290978,-1.67842403689886,1.88484732712131,0.206423290222455
4,12,634,23,0.378905210037136,-1.46990944104301,-0.90229134446911,0.455643411097317,-0.446647933371793
4,13,547,14,-0.959996344466988,0.792812396287179,-1.01691036896372,0.180385783315174,-0.836524585648548
4,14,147,36,-1.02908925930008,-1.31808020947925,-1.02142471698534,-1.04757874167673,-2.06900345866206
4,15,217,38,0.394472932951286,-0.457297416659365,-0.0287886156256998,-2.42032027366576,-2.44910888929146
4,16,26,56,-1.70158489217823,0.885328820427061,-1.7764543679767,-0.743461619885468,-2.51991598786217
5,1,504,58,0.199339707527636,1.16565903558842,1.70527126462976,2.82986357562862,4.53513484025839
5,2,272,22,0.91484663093351,-0.307104976284271,1.64968539243077,0.743388661716976,2.39307405414774
5,3,81,37,1.43750546751483,-0.0525583274019962,1.93963862653657,-0.391364543456234,1.54827408308033
5,4,139,39,0.0785893180594592,-0.110093878490925,0.153038591803916,0.904669096731117,1.05770768853503
5,5,500,25,-1.44020867359449,0.646926400305727,-1.06563268646742,1.80029107407716,0.734658387609746
5,6,502,13,-0.612623051900794,0.308678127381635,0.0759271293412569,0.583111331995456,0.659038461336713
5,7,373,27,-1.30413503534435,1.22061657198382,-0.193188967122226,0.662162784682263,0.468973817560038
5,8,505,42,0.0253475969519604,0.0750789266712348,0.19637631311723,0.203418211675789,0.399794524793019
5,9,499,29,-1.36542913725411,2.31988841114103,-1.96059279583097,2.21751242259333,0.256919626762361
5,10,503,94,-1.40239802026638,2.77981247787228,-2.5242775330573,2.09329265536999,-0.430984877687306
5,11,134,33,-1.022679651347,0.589068030073415,-2.08075072893598,1.62269354387068,-0.4580571850653
5,12,368,54,-0.287947130228076,-0.35872556712181,-0.984556724495348,0.227287895599555,-0.757268828895793
5,13,189,67,-0.159684946653113,-0.684554590527796,-0.503459441639361,-0.525257702713337,-1.0287171443527
5,14,501,60,0.654088200984688,-0.852234667448614,-1.36737472180596,-0.803810087897387,-2.17118480970335
5,15,389,9,-1.12158858319756,-0.218856748859479,-0.488443504184986,-2.01536258947241,-2.5038060936574
5,16,131,28,-0.961339251283729,-0.995186262128487,-0.996378866359149,-3.48260048198166,-4.47897934834081
6,1,653,103,1.64821626112718,0.866808457213533,1.61052154988636,0.796263353922863,2.40678490380922
6,2,42,35,1.8481682043798,0.733194573320385,2.63066608682194,-0.234289219986975,2.39637686683497
6,3,593,40,1.84729384441664,-0.15832517903804,1.7611391441471,0.581733255891021,2.34287240003812
6,4,159,110,-0.387419124282105,0.555066289127251,0.698305796959091,0.978169432569667,1.67647522952876
6,5,326,83,0.48638668655811,0.103092471373563,0.828443519496105,0.101533160159131,0.929976679655236
6,6,40,66,0.606833284167428,1.49669140952358,-0.254736355730089,1.05166832760934,0.796931971879254
6,7,673,20,-1.55778606770805,0.833115837290978,-0.199326320371818,0.813204441363384,0.613878120991565
6,8,73,93,-0.427915313128169,0.695662938726487,0.0512788515909942,0.387548884927186,0.43882773651818
6,9,50,30,0.0807035701887145,-0.216028773753,1.34895362054968,-1.24319931948588,0.105754301063804
6,10,43,3,0.10234125743476,-1.82812170030497,1.19801905212679,-1.7409775306077,-0.54295847848091
6,11,690,113,-0.965833222801259,0.30911355821291,-0.801762429100021,-0.213433009019838,-1.01519543811986
6,12,518,5,-0.306692927862719,-0.309238897277015,-1.63072212755226,0.280165829949783,-1.35055629760248
6,13,672,7,-0.762743826033551,-0.649852682817615,-1.59597431862474,-1.35507413679034,-2.95104845541508
7,1,223,67,1.02973005768976,-0.684554590527796,4.42851518305088,-0.746119306889664,3.68239587616122
7,2,44,33,0.637034449702684,0.589068030073415,1.11661691127899,1.93743827738765,3.05405518866664
7,3,228,58,0.206837932402686,1.16565903558842,1.35164798624726,1.29343993254109,2.64508791878835
7,4,219,27,-0.922560241662915,1.22061657198382,-0.536101940975575,2.07882536796564,1.54272342699007
7,5,220,1,1.3574226517227,1.49332160845797,0.0729542713598281,1.36085066500461,1.43380493636444
7,6,221,2,-0.103768423099208,0.522431057034616,-1.02294024772807,1.85488750074852,0.831947253020455
7,7,218,49,0.396909927065618,-0.525145007825733,0.802332936029543,-0.013413290209755,0.788919645819788
7,8,227,52,-0.136813998125002,1.00815702471117,0.460984412124853,0.0578559331700651,0.518840345294918
7,9,230,6,0.220452404741075,-0.0493827664334926,0.0847017695903804,0.0643338203067671,0.149035589897147
7,10,229,15,-1.33441930316382,0.621149645120536,-0.969640683736724,1.04052897788756,0.0708882941508393
7,11,22,9,0.973696100545206,-0.218856748859479,-0.0246883885823632,-0.0105023497792015,-0.0351907383615647
7,12,231,12,-1.72864130756702,1.10625210668892,-2.07371638077941,1.70044831450257,-0.373268066276841
7,13,226,13,-1.06683628793422,0.308678127381635,-1.16178103738361,0.654014931793576,-0.50776610559003
7,14,224,77,-1.63383681167818,-0.219753316327055,-0.751564917395605,0.0904426091625429,-0.661122308233062
7,15,225,78,0.75268398496507,-0.359172258921285,0.299817095536486,-1.41108839653814,-1.11127130100166
7,16,222,28,-0.196522607031047,-0.995186262128487,-0.061767855365117,-2.05881762358663,-2.12058547895174
8,1,422,12,-0.32706632530897,1.10625210668892,3.25223360041157,1.03206721188802,4.2843008122996
8,2,39,40,0.62753452773409,-0.15832517903804,2.46362842597601,0.823930011616431,3.28755843759244
8,3,660,66,0.457482133221978,1.49669140952358,0.336390223311305,2.92485209734268,3.26124232065399
8,4,664,6,0.765962323975151,-0.0493827664334926,1.37027134624817,1.35250006922343,2.7227714154716
8,5,576,2,0.418316125540699,0.522431057034616,0.955480689312127,1.46704581717356,2.42252650648569
8,6,675,76,-0.200799737405172,1.07309753887655,-0.516199303207123,1.16963043413441,0.653431130927287
8,7,674,5,0.178752921205387,-0.309238897277015,0.455828404757009,0.0284576609949061,0.484286065751915
8,8,233,1,0.535358493574406,1.49332160845797,-0.613877578214954,1.08640747494932,0.472529896734364
8,9,646,83,0.0622025183942877,0.103092471373563,0.333609640982666,-0.239238278266253,0.0943713627164129
8,10,662,94,-2.0207162725698,2.77981247787228,-3.19634294301501,2.93832717865994,-0.258015764355077
8,11,192,35,1.45557767751962,0.733194573320385,-0.613391213169664,0.345550286219354,-0.267840926950309
8,12,671,7,-0.642909191707223,-0.649852682817615,-0.0911426364860772,-0.299167642351439,-0.390310278837516
8,13,215,30,0.77798521181289,-0.216028773753,-0.295980973958883,-0.694640799484563,-0.990621773443446
8,14,672,20,-0.762743826033551,0.833115837290978,-1.29595621946894,0.108203484430399,-1.18775273503855
8,15,108,49,-0.623214519662859,-0.525145007825733,-1.55177608444495,-0.100711127470201,-1.65248721191515
8,16,673,15,-1.55778606770805,0.621149645120536,-1.28630218357461,-0.578284664181592,-1.8645868477562
8,17,193,33,-0.893935920225487,0.589068030073415,-1.69431426739567,-0.193423630917152,-1.88773789831282
8,18,75,9,-1.65063430043969,-0.218856748859479,-2.66751019607692,-1.99292267423618,-4.6604328703131
9,1,478,29,-0.635843894389774,2.31988841114103,-1.20334328780949,3.85788368900731,2.65454040119781
9,2,476,10,0.421337168674502,1.01626739176958,0.484939021291183,1.00326300936206,1.48820203065325
9,3,479,14,0.338959267401174,0.792812396287179,0.11543339672727,1.00400267097149,1.11943606769876
9,4,475,28,0.790071145163002,-0.995186262128487,-0.467485233484964,1.37459966231029,0.907114428825324
9,5,189,27,-0.159684946653113,1.22061657198382,0.0842421278970483,0.623919066166685,0.708161194063734
9,6,474,92,0.455903068650249,0.110498782419782,-0.46011980298847,1.15236201280403,0.692242209815565
9,7,78,13,0.249422576593887,0.308678127381635,-0.0779157859939141,-0.398098337260539,-0.476014123254453
9,8,477,81,-1.23670108774183,2.03777584805373,-2.28291850865342,1.59308635640933,-0.689832152244083
9,9,134,39,-1.022679651347,-0.110093878490925,-0.836903633434804,0.0584968601559543,-0.77840677327885
9,10,150,60,-1.70299431527436,-0.852234667448614,-1.79971835608242,0.307258219855407,-1.49246013622701
9,11,148,11,-0.276305065433689,-1.31974646169582,-1.05916612137599,-0.892462558398007,-1.95162867977399
9,12,473,38,-1.74629999479108,-0.457297416659365,-1.9613453995969,-2.22290828757081,-4.18425368716771
9,13,34,42,-1.54929711985728,0.0750789266712348,-3.39589498871409,-1.15919088133126,-4.55508587004535
10,1,679,75,0.671363499785475,1.26921187464528,1.55953583780005,2.87675184724603,4.43628768504608
10,2,680,20,0.650788936172035,0.833115837290978,-0.137662235855484,4.36240448799713,4.22474225214165
10,3,356,1,0.986126915232154,1.49332160845797,1.23096815004145,2.25635142488246,3.48731957492391
10,4,682,35,1.63947341560445,0.733194573320385,2.32816615192134,0.840871337586241,3.16903748950758
10,5,310,76,1.95560731067901,1.07309753887655,2.61386506241578,0.512366915337912,3.1262319777537
10,6,676,5,1.81876147187329,-0.309238897277015,2.71733483424419,0.0131167308773505,2.73045156512154
10,7,360,30,-1.47386763386985,-0.216028773753,-1.71697649617839,2.69263815879685,0.975661662618454
10,8,677,66,-0.559710725032814,1.49669140952358,-0.96860238162902,1.68855037622731,0.719947994598295
10,9,319,33,-0.561551735522838,0.589068030073415,0.112417768454448,0.00467211585782479,0.117089884312273
10,10,640,12,-1.86311324626345,1.10625210668892,-1.59840827625744,0.869040291560468,-0.729367984696974
10,11,359,94,-1.33762103534572,2.77981247787228,-2.90275905947678,2.06367735916899,-0.839081700307794
10,12,258,4,1.47911990657472,-0.623252583026139,1.47091071418189,-2.45131217760556,-0.980401463423664
10,13,255,40,0.114083043203908,-0.15832517903804,-0.99392937754127,-0.0380462217050895,-1.03197559924636
10,14,678,113,-0.223794228231495,0.30911355821291,-1.21379058381025,-0.26896751648315,-1.4827581002934
10,15,681,83,-1.58140337009148,0.103092471373563,-1.12501202917146,-0.56701423670717,-1.69202626587863
11,1,482,52,0.568638794946801,1.00815702471117,0.513556247044124,2.86406047813376,3.37761672517789
11,2,485,101,-0.986547307410796,-0.828649956971609,-0.00748135600314515,2.13966086893452,2.13217951293138
11,3,483,13,0.505733826600173,0.308678127381635,0.863339236969132,1.04951379104545,1.91285302801458
11,4,116,56,-1.47209678241644,0.885328820427061,-0.423795521822087,2.24575098966126,1.82195546783917
11,5,2,2,0.70452117348289,0.522431057034616,-0.0485525853187375,1.30147653992733,1.25292395460859
11,6,350,18,-1.14595134630404,1.01517693746411,0.34670201062484,0.567349569929704,0.914051580554544
11,7,486,39,-0.449826705590867,-0.110093878490925,0.871851518374331,-0.296245889604801,0.57560562876953
11,8,489,28,-0.0465169459732569,-0.995186262128487,-0.0603896876980159,-0.16922213158392,-0.229611819281936
11,9,239,8,-0.673697230274674,0.226217241504742,-0.847393206739709,0.477249314158816,-0.370143892580893
11,10,487,60,0.99709252229661,-0.852234667448614,0.320189069443889,-1.04632683817413,-0.726137768730237
11,11,480,37,0.631935611479489,-0.0525583274019962,-0.639430196077388,-0.109691563495146,-0.749121759572534
11,12,484,54,-0.361302958291238,-0.35872556712181,-0.702102292329089,-0.169314860891596,-0.871417153220685
11,13,488,67,-0.151687670561953,-0.684554590527796,-0.349124378147541,-0.569616117538607,-0.918740495686148
11,14,481,11,-0.302074988935364,-1.31974646169582,-0.517815632771019,-0.611048728951831,-1.12886436172285
11,15,252,14,-0.994301043141241,0.792812396287179,-3.21207766005869,0.546161007165392,-2.66591665289329
11,16,248,42,-2.42666891152188,0.0750789266712348,-3.08873922229812,-0.111707661963349,-3.20044688426147
12,1,590,1,1.12853102979784,1.49332160845797,0.317538755555889,2.87716646294866,3.19470521850454
12,2,593,35,1.84729384441664,0.733194573320385,1.75497328880262,1.28444034428506,3.03941363308768
12,3,342,15,1.16543557669295,0.621149645120536,2.01560077892649,0.318753616398441,2.33435439532493
12,4,592,29,-0.554335913872414,2.31988841114103,-0.101717326139987,2.43426650918336,2.33254918304338
12,5,588,38,1.58247479613851,-0.457297416659365,1.71084492607736,-0.960462030447968,0.750382895629395
12,6,42,8,1.8481682043798,0.226217241504742,0.96474033979271,-0.284459270793856,0.680281068998854
12,7,49,2,0.76773940680868,0.522431057034616,1.0524237042561,-0.706744763204191,0.34567894105191
12,8,168,71,0.243656039081259,0.195614812859815,0.664600212000324,-0.34123210880791,0.323368103192413
12,9,329,30,-0.516010519978879,-0.216028773753,0.105050376024676,0.019114860119621,0.124165236144297
12,10,73,20,-0.427915313128169,0.833115837290978,-1.06027879844816,1.04896869361332,-0.0113101048348434
12,11,589,40,-0.89832015730606,-0.15832517903804,-1.15033760126849,-0.207763110181675,-1.35810071145016
12,12,514,60,-0.779115237965513,-0.852234667448614,0.370755545428528,-2.14288137386748,-1.77212582843896
12,13,48,7,0.923167186284584,-0.649852682817615,0.0328294882638106,-1.80895671996718,-1.77612723170337
12,14,513,28,-0.738820207892401,-0.995186262128487,-0.534792586262583,-1.70292456294646,-2.23771714920904
12,15,164,16,0.00348906722115307,-1.42814662369653,-1.87636961305824,-0.451215924885467,-2.3275855379437
12,16,591,107,-0.555561483082913,1.01053817289432,-1.79561674837003,-1.87915917820015,-3.67477592657018
13,1,420,27,-0.553857756556048,1.22061657198382,-0.365488120901834,3.14138144962334,2.7758933287215
13,2,419,29,-0.314556403435948,2.31988841114103,-0.78289854199376,2.73135678899718,1.94845824700342
13,3,1,1,0.889713829759151,1.49332160845797,0.817691262253295,0.89896331606873,1.71665457832202
13,4,101,13,0.135890832296674,0.308678127381635,-0.360540116271194,1.15071966606875,0.790179549797552
13,5,418,33,-0.0569917182031129,0.589068030073415,-1.0734580299073,1.53872430004229,0.46526627013499
13,6,4,40,0.896159643946973,-0.15832517903804,1.38237653947827,-1.1045054336681,0.277871105810161
13,7,8,15,-0.550662039618751,0.621149645120536,-0.31765316584545,0.531824156181956,0.214170990336506
13,8,12,28,0.0186322435880648,-0.995186262128487,-0.247781273695274,0.21354220063639,-0.0342390730588844
13,9,416,12,-2.17604714352728,1.10625210668892,-2.80030283830628,2.65342864535517,-0.146874192951104
13,10,417,54,-0.257704289078712,-0.35872556712181,-0.201885873922202,-0.0838478909982838,-0.285733764920486
13,11,336,93,-1.98835976727297,0.695662938726487,-1.1935024680018,0.618463054450932,-0.57503941355087
13,12,421,37,-0.921157217516038,-0.0525583274019962,-1.81595538182134,-0.492511404252195,-2.30846678607353
13,13,109,16,-0.312531113450276,-1.42814662369653,-0.881214412357697,-1.64252680108664,-2.52374121344434
13,14,338,30,-2.02336348670271,-0.216028773753,-2.81695880821936,-0.164068571608243,-2.98102737982761
14,1,642,75,-0.599695151999828,1.26921187464528,0.487184699456642,3.79655488116496,4.28373958062161
14,2,719,20,0.91417364440981,0.833115837290978,2.14089551713513,1.658169617364,3.79906513449914
14,3,720,1,0.871326667947853,1.49332160845797,1.42186684164594,0.995149023464144,2.41701586511008
14,4,347,27,0.908599119708441,1.22061657198382,0.835029694066571,1.52341938549558,2.35844907956215
14,5,537,15,0.334244564612314,0.621149645120536,0.481524627858774,1.71428640398455,2.19581103184332
14,6,245,7,1.13937634600399,-0.649852682817615,2.27792323675093,-0.675405631690708,1.60251760506022
14,7,349,10,-1.69892162967003,1.01626739176958,-0.287317195370727,1.88694869485906,1.59963149948833
14,8,2,2,0.70452117348289,0.522431057034616,-0.470799811458117,1.44185158283069,0.971051771372576
14,9,348,12,-1.39024866359673,1.10625210668892,-1.20842602547495,1.75080773651578,0.542381711040827
14,10,722,48,-0.463561834525238,2.3625837476482,-0.0491242343263761,0.453329130256208,0.404204895929832
14,11,285,30,-1.06512556475598,-0.216028773753,-1.03613154700268,1.12875346279006,0.0926219157873871
14,12,721,35,0.223437322291507,0.733194573320385,-0.254891537174555,0.3472170862407,0.092325549066145
14,13,607,66,-1.66726337586267,1.49669140952358,-1.92482496041434,1.80539832628709,-0.119426634127245
14,14,352,62,0.673965705652264,-1.33151862471882,1.7159702275496,-2.1029496981276,-0.386979470577995
14,15,351,40,-1.00893226242357,-0.15832517903804,-0.393372239018548,-0.0950206940735621,-0.48839293309211
14,16,568,16,0.16206463668931,-1.42814662369653,0.859801329326102,-1.59177501586245,-0.731973686536348
14,17,718,34,-0.783810025633721,1.25377110084051,-0.780008501265955,-0.366705524856098,-1.14671402612205
14,18,350,60,-1.14595134630404,-0.852234667448614,-1.56242340850279,-1.67873975786601,-3.24116316636879
15,1,321,1,1.57946528247388,1.49332160845797,2.0824965793002,1.01696020916143,3.09945678846163
15,2,424,29,0.412674032856492,2.31988841114103,0.821064006627052,2.04652166883929,2.86758567546635
15,3,423,52,0.837939769786274,1.00815702471117,1.85761879204322,0.918141007016181,2.7757597990594
15,4,39,40,0.62753452773409,-0.15832517903804,0.375967290903243,1.26519995387794,1.64116724478119
15,5,194,7,1.29292230114651,-0.649852682817615,2.33283841313298,-1.08221858783005,1.25061982530293
15,6,328,27,0.0730788793137418,1.22061657198382,0.611157710502293,0.59215313973373,1.20331085023602
15,7,386,25,-0.973702763737751,0.646926400305727,-1.89071973136409,3.01849227898327,1.12777254761919
15,8,192,28,1.45557767751962,-0.995186262128487,3.22457016726972,-2.58457287151281,0.639997295756906
15,9,383,12,-0.688596500839237,1.10625210668892,-0.897093960887544,0.831323145945082,-0.0657708149424611
15,10,74,60,-0.0858260602697851,-0.852234667448614,0.203386068879676,-0.376081008526959,-0.172694939647283
15,11,234,33,1.21363948549919,0.589068030073415,-1.60514002963497,1.21081300941373,-0.394327020221245
15,12,422,15,-0.32706632530897,0.621149645120536,-1.26003275390392,0.0241098772977536,-1.23592287660617
15,13,232,62,-1.15269160099457,-1.33151862471882,0.199708176892053,-1.91400210588067,-1.71429392898861
15,14,315,88,-2.32717661492572,-0.212558334604665,-1.97374867976116,0.000763357025716616,-1.97298532273544
15,15,360,30,-1.47386763386985,-0.216028773753,-2.22608799112748,0.0134448666931208,-2.21264312443436
16,1,117,1,0.425530314372857,1.49332160845797,3.57539270835964,1.73022958901534,5.30562229737498
16,2,495,7,2.04485376912718,-0.649852682817615,2.14632338332939,1.489101829212,3.63542521254139
16,3,724,20,-0.0541848479649669,0.833115837290978,0.737774392871482,2.27369644888427,3.01147084175575
16,4,358,10,0.0310374193929538,1.01626739176958,-0.130550105010643,2.02952454671468,1.89897444170403
16,5,313,27,-0.798558454900439,1.22061657198382,0.28239173362634,1.42606051363811,1.70845224726445
16,6,723,33,0.17199948697222,0.589068030073415,0.86969065820661,0.508050379457515,1.37774103766412
16,7,307,15,-1.20181169729363,0.621149645120536,-0.263668396432407,1.36444353888532,1.10077514245291
16,8,118,54,1.57783810287232,-0.35872556712181,0.0843473020677901,0.384415836503915,0.468763138571705
16,9,309,28,-0.71673822475738,-0.995186262128487,0.163586249243871,0.157409352916384,0.320995602160255
16,10,725,30,1.5218589041049,-0.216028773753,2.17154820510241,-1.95618763825672,0.215360566845691
16,11,354,40,0.138698837330995,-0.15832517903804,0.971248106638213,-1.09651930055279,-0.125271193914577
16,12,359,12,-1.33762103534572,1.10625210668892,-1.97633711832752,1.21085714446033,-0.765479973867189
16,13,357,6,-1.84069225440376,-0.0493827664334926,-1.47804085967599,0.391993802642901,-1.08604705703309
16,14,609,67,-1.2560320426681,-0.684554590527796,-0.907009249719822,-0.319659017525373,-1.2266682672452
16,15,579,2,-1.02260771607896,0.522431057034616,-0.564140236023044,-0.719125323573936,-1.28326555959698
16,16,356,3,0.986126915232154,-1.82812170030497,0.632973851005278,-2.28526572787073,-1.65229187686545
16,17,303,66,-1.06228414698085,1.49669140952358,-1.69526429710172,-0.424770380744486,-2.1200346778462
16,18,585,75,-0.629215249226797,1.26921187464528,-2.84077128652161,0.669162414911924,-2.17160887160968
17,1,318,10,1.22747772853229,1.01626739176958,1.90169546741882,2.61762191505765,4.51931738247647
17,2,664,88,0.765962323975151,-0.212558334604665,0.874859993320728,2.73111803344081,3.60597802676154
17,3,474,40,0.455903068650249,-0.15832517903804,1.53136157603647,1.38073581181499,2.91209738785146
17,4,342,15,1.16543557669295,0.621149645120536,1.61120926055987,0.986502012868571,2.59771127342844
17,5,324,64,1.10675066150558,0.412141636006299,1.76960610440972,-0.181938523518928,1.58766758089079
17,6,73,20,-0.427915313128169,0.833115837290978,0.104055408758523,0.636762408256126,0.740817817014648
17,7,728,7,-0.212766758425066,-0.649852682817615,0.423736548329136,0.000910115432791403,0.424646663761928
17,8,330,4,-0.128400055116506,-0.623252583026139,1.18080347562304,-0.787612653818631,0.393190821804406
17,9,312,30,-0.125583083066826,-0.216028773753,-0.216694117539269,0.30567975779224,0.0889856402529714
17,10,727,95,-0.963773269254657,-0.268842618254142,-0.0832600490762945,0.0519281613782708,-0.0313318876980236
17,11,70,34,0.736147154386099,1.25377110084051,0.400371036244196,-0.460133840081721,-0.0597628038375249
17,12,654,53,0.703256004667246,0.48620744230413,-0.430700111665859,0.214316879933486,-0.216383231732373
17,13,726,75,-2.49654722103384,1.26921187464528,-1.41580270753522,1.09173046009095,-0.324072247444277
17,14,511,5,-1.36063344696709,-0.309238897277015,-0.986046328275244,0.614389570935424,-0.37165675733982
17,15,645,109,-0.574673459866558,-0.348909251469232,-1.08162873513427,0.695448040521434,-0.386180694612834
17,16,186,35,-0.852121809535815,0.733194573320385,-1.22928561722904,0.151838599874768,-1.07744701735427
17,17,46,66,-1.74167377004909,1.49669140952358,-1.43876601583221,-0.179860205020381,-1.61862622085259
17,18,43,3,0.10234125743476,-1.82812170030497,0.988525101882049,-3.64219809011207,-2.65367298823002
18,1,425,29,0.512187892395642,2.31988841114103,0.551193245991481,2.59005223534625,3.14124548133774
18,2,431,1,-0.26944419496706,1.49332160845797,0.997507767758538,0.870104556793127,1.86761232455166
18,3,53,52,1.10599822458005,1.00815702471117,0.855713436270504,0.963235096096119,1.81894853236662
18,4,432,23,1.75933257843984,-1.46990944104301,2.5628897723843,-0.748204923125169,1.81468484925914
18,5,208,36,1.32437612170691,-1.31808020947925,2.39534880801273,-0.583162150355133,1.8121866576576
18,6,55,32,-0.22867667439147,-0.369823687306809,1.1884245566318,0.160136930849321,1.34856148748112
18,7,433,27,0.589868201068987,1.22061657198382,0.990739997047414,0.357007899444711,1.34774789649213
18,8,429,39,-1.00733070783171,-0.110093878490925,-1.09995373444967,2.36330459430365,1.26335085985398
18,9,427,33,0.694788132550194,0.589068030073415,0.838828021651345,0.335522594388223,1.17435061603957
